TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,VisitModeID,VisitMode,CityName,Country,Region,Continent,VisitDate,RatingCategory,VisitYearMonth
49665,54460,2016,5,824,3,2,9,52,2149,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Argentina,South America,America,2016-05-01,Average,2016-05
49666,33747,2016,6,824,5,5,21,163,8870,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2016-06-01,High,2016-06
49667,5311,2016,6,824,4,5,21,163,8515,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,United Kingdom,Western Europe,Europe,2016-06-01,High,2016-06
49669,77277,2015,7,824,4,4,15,109,4940,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07
49670,16836,2015,7,824,5,3,14,101,3098,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2015-07-01,High,2015-07
49671,21099,2016,5,824,4,3,13,93,2835,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,India,South Asia,Asia,2016-05-01,High,2016-05
49672,21591,2016,6,824,5,3,14,106,3551,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2016-06-01,High,2016-06
49673,25639,2015,9,824,5,4,15,109,3726,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-09-01,High,2015-09
49674,8761,2016,6,824,4,1,4,22,175,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,South Africa,Southern Africa,Africa,2016-06-01,High,2016-06
49675,55615,2016,6,824,4,3,11,69,2283,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,China,East Asia,Asia,2016-06-01,High,2016-06
49677,31057,2016,6,824,5,3,14,106,3551,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Singapore,South East Asia,Asia,2016-06-01,High,2016-06
49680,56308,2016,5,824,5,3,14,101,3098,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,Indonesia,South East Asia,Asia,2016-05-01,High,2016-05
49683,12805,2016,6,824,4,3,14,106,3551,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Singapore,South East Asia,Asia,2016-06-01,High,2016-06
49684,12340,2016,6,824,4,5,21,163,426,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,United Kingdom,Western Europe,Europe,2016-06-01,High,2016-06
49685,15232,2016,4,824,5,3,14,101,3013,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2016-04-01,High,2016-04
49686,11952,2016,6,824,5,3,14,103,3350,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Malaysia,South East Asia,Asia,2016-06-01,High,2016-06
49687,87345,2016,6,824,5,3,14,101,3017,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Indonesia,South East Asia,Asia,2016-06-01,High,2016-06
49688,78694,2016,5,824,5,5,21,158,7214,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Belgium,Western Europe,Europe,2016-05-01,High,2016-05
49689,52876,2016,6,824,5,5,21,163,1396,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2016-06-01,High,2016-06
49690,47464,2016,6,824,4,3,14,101,3267,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Indonesia,South East Asia,Asia,2016-06-01,High,2016-06
49692,34195,2016,5,824,4,3,13,93,2690,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,India,South Asia,Asia,2016-05-01,High,2016-05
49695,55481,2016,6,824,4,2,8,51,1957,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,United States,Northern America,America,2016-06-01,High,2016-06
49696,53259,2016,6,824,3,2,8,51,1804,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2016-06-01,Average,2016-06
49698,75809,2016,4,824,4,4,15,109,1434,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-04-01,High,2016-04
49699,22209,2016,6,824,4,5,20,151,6921,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Italy,Southern Europe,Europe,2016-06-01,High,2016-06
49700,69458,2016,5,824,4,3,14,103,3380,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Malaysia,South East Asia,Asia,2016-05-01,High,2016-05
49702,15762,2016,5,824,4,4,15,109,532,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-05-01,High,2016-05
49703,86407,2016,5,824,3,3,13,95,2938,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Nepal,South Asia,Asia,2016-05-01,Average,2016-05
49704,66933,2015,7,824,4,3,13,91,2648,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Bangladesh,South Asia,Asia,2015-07-01,High,2015-07
49705,50555,2016,5,824,5,3,14,103,3354,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Malaysia,South East Asia,Asia,2016-05-01,High,2016-05
49707,30278,2016,5,824,3,4,15,109,4292,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2016-05-01,Average,2016-05
49708,58448,2016,5,824,3,3,14,106,3547,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Singapore,South East Asia,Asia,2016-05-01,Average,2016-05
49709,13240,2016,5,824,5,2,8,51,1066,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,United States,Northern America,America,2016-05-01,High,2016-05
49710,25007,2016,5,824,4,5,20,151,6895,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Italy,Southern Europe,Europe,2016-05-01,High,2016-05
49712,32931,2016,5,824,4,3,14,106,3551,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2016-05-01,High,2016-05
49713,14251,2016,4,824,5,5,17,133,6165,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Slovakia,Central Europe,Europe,2016-04-01,High,2016-04
49714,76088,2016,5,824,4,3,13,93,2745,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,1,Business,Douala,India,South Asia,Asia,2016-05-01,High,2016-05
49715,9662,2015,8,824,5,3,13,93,2835,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2015-08-01,High,2015-08
49718,67330,2016,5,824,4,3,14,101,3098,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2016-05-01,High,2016-05
49720,30091,2016,1,824,5,3,14,105,3524,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,Philippines,South East Asia,Asia,2016-01-01,High,2016-01
49723,6463,2016,5,824,4,4,15,109,1434,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-05-01,High,2016-05
49724,46268,2016,2,824,4,3,14,103,3367,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Malaysia,South East Asia,Asia,2016-02-01,High,2016-02
49727,76688,2016,5,824,5,2,8,51,1376,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2016-05-01,High,2016-05
49728,51821,2016,5,824,2,3,11,69,2298,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,China,East Asia,Asia,2016-05-01,Low,2016-05
49729,25607,2016,5,824,3,4,15,109,5013,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-05-01,Average,2016-05
49731,60575,2016,4,824,5,3,14,103,3354,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Malaysia,South East Asia,Asia,2016-04-01,High,2016-04
49732,26533,2016,5,824,5,3,14,101,3098,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2016-05-01,High,2016-05
49733,8998,2016,5,824,4,4,15,109,1434,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-05-01,High,2016-05
49734,8999,2016,5,824,5,5,19,144,6580,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Norway,Northern Europe,Europe,2016-05-01,High,2016-05
49735,86701,2017,4,824,4,2,8,51,698,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United States,Northern America,America,2017-04-01,High,2017-04
49736,69549,2017,4,824,3,5,21,163,9107,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2017-04-01,Average,2017-04
49737,75675,2017,3,824,4,2,8,51,995,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,United States,Northern America,America,2017-03-01,High,2017-03
49740,63862,2017,3,824,4,5,21,160,7583,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Ireland,Western Europe,Europe,2017-03-01,High,2017-03
49741,59254,2017,3,824,4,3,14,105,1399,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Philippines,South East Asia,Asia,2017-03-01,High,2017-03
49742,6497,2017,3,824,5,3,14,101,3071,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,1,Business,Douala,Indonesia,South East Asia,Asia,2017-03-01,High,2017-03
49744,22522,2017,3,824,5,3,11,71,2375,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Japan,East Asia,Asia,2017-03-01,High,2017-03
49745,17469,2017,3,824,5,4,15,109,5048,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2017-03-01,High,2017-03
49746,64643,2017,3,824,5,3,14,105,3485,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Philippines,South East Asia,Asia,2017-03-01,High,2017-03
49747,70916,2017,3,824,5,4,15,109,1434,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2017-03-01,High,2017-03
49748,23038,2017,2,824,4,3,14,106,3551,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Singapore,South East Asia,Asia,2017-02-01,High,2017-02
49749,53693,2017,3,824,5,3,14,103,3354,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Malaysia,South East Asia,Asia,2017-03-01,High,2017-03
49750,16787,2017,3,824,4,5,21,163,426,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United Kingdom,Western Europe,Europe,2017-03-01,High,2017-03
49751,41040,2017,3,824,2,3,12,89,2623,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Arab Emirates,Middle East,Asia,2017-03-01,Low,2017-03
49754,40699,2017,2,824,5,2,8,51,1816,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2017-02-01,High,2017-02
49756,88049,2017,2,824,4,5,21,163,8678,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2017-02-01,High,2017-02
49757,18997,2017,2,824,4,4,15,109,3915,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2017-02-01,High,2017-02
49759,82648,2017,2,824,3,4,15,109,1434,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2017-02-01,Average,2017-02
49760,67011,2017,2,824,5,4,15,109,3915,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2017-02-01,High,2017-02
49761,80882,2017,2,824,4,5,19,145,6701,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,Sweden,Northern Europe,Europe,2017-02-01,High,2017-02
49762,4596,2017,2,824,3,3,14,101,3098,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,Indonesia,South East Asia,Asia,2017-02-01,Average,2017-02
49764,26905,2017,1,824,4,3,13,93,2819,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2017-01-01,High,2017-01
49766,47248,2016,12,824,4,2,8,48,335,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Canada,Northern America,America,2016-12-01,High,2016-12
49767,26395,2016,4,824,5,4,15,109,4395,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-04-01,High,2016-04
49768,36319,2017,1,824,2,5,17,123,5782,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Czech Republic,Central Europe,Europe,2017-01-01,Low,2017-01
49770,67799,2017,1,824,2,2,8,48,371,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Canada,Northern America,America,2017-01-01,Low,2017-01
49771,35179,2017,1,824,3,5,21,163,8322,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,United Kingdom,Western Europe,Europe,2017-01-01,Average,2017-01
49772,14249,2017,1,824,4,2,8,51,1511,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United States,Northern America,America,2017-01-01,High,2017-01
49775,27490,2016,12,824,5,3,14,101,3098,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2016-12-01,High,2016-12
49777,17358,2016,12,824,5,3,14,107,3567,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Thailand,South East Asia,Asia,2016-12-01,High,2016-12
49779,74619,2016,12,824,4,2,8,51,1601,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,United States,Northern America,America,2016-12-01,High,2016-12
49780,53787,2016,12,824,4,3,12,89,2623,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Arab Emirates,Middle East,Asia,2016-12-01,High,2016-12
49781,53426,2016,11,824,5,5,17,124,5802,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Estonia,Central Europe,Europe,2016-11-01,High,2016-11
49782,67353,2016,12,824,5,3,14,106,3551,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2016-12-01,High,2016-12
49783,6743,2016,12,824,4,3,14,106,3551,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2016-12-01,High,2016-12
49784,37568,2016,12,824,5,5,18,139,1497,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Russia,Eastern Europe,Europe,2016-12-01,High,2016-12
49785,19264,2016,12,824,5,2,8,51,929,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,United States,Northern America,America,2016-12-01,High,2016-12
49786,54762,2016,11,824,3,4,15,109,1434,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-11-01,Average,2016-11
49787,24447,2016,11,824,5,3,13,93,2683,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,India,South Asia,Asia,2016-11-01,High,2016-11
49788,8049,2016,12,824,4,3,14,101,3260,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2016-12-01,High,2016-12
49789,71316,2016,10,824,5,5,19,142,6538,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Finland,Northern Europe,Europe,2016-10-01,High,2016-10
49790,32809,2016,12,824,2,5,21,163,5158,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United Kingdom,Western Europe,Europe,2016-12-01,Low,2016-12
49791,54372,2016,11,824,5,5,21,163,7952,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United Kingdom,Western Europe,Europe,2016-11-01,High,2016-11
49792,73752,2016,9,824,3,3,13,93,2856,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,India,South Asia,Asia,2016-09-01,Average,2016-09
49793,32544,2016,11,824,4,3,14,106,3551,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Singapore,South East Asia,Asia,2016-11-01,High,2016-11
49794,45378,2016,11,824,5,3,12,89,2623,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Arab Emirates,Middle East,Asia,2016-11-01,High,2016-11
49799,42122,2016,11,824,4,4,15,109,4940,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2016-11-01,High,2016-11
49800,77814,2016,10,824,4,5,17,129,6079,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Luxembourg,Central Europe,Europe,2016-10-01,High,2016-10
